date,DE0005933931,DE0006289390,DE000A0F5UF5,DE000A0F5UG3,DE000ETFL474,IE0005042456,IE000NBRE3P7,IE00B53SZB19,IE00B5BMR087,IE00B6X2VY59,IE00BCRY6557,IE00BFY0GT14,IE00BJK55C48,IE00BJQRDN15,IE00BKWQ0G16,IE00BM67HX07,IE00BZ02LR44,IE00BZ048462,LU0274211480,LU0340285161,LU1109942653,LU1109943388,LU1681040900,LU1829219390,LU1900066033
2011-01-17,68.38,135.1,23.4,11.43,,13.17,,,,,,,,,,,,,70.46,137.25,,,,,
2011-01-18,,,,,,,,123.01,110.85,,,,,,,,,,,,,,,,
2011-01-31,68.37,135.92,22.92,11.47,,12.91,,120.53,110.11,,,,,,,,,,70.45,137.37,,,,,
2011-02-14,71.45,140.63,24.03,11.86,,13.38,,126.03,114.17,,,,,,,,,,73.62,141.29,,,,,
2011-02-28,70.24,140.1,23.68,11.77,,13.24,,124.25,113.82,,,,,,,,,,72.38,142.11,,,,,
2011-03-14,66.33,137.15,22.98,11.2,,12.79,,121.07,111.26,,,,,,,,,,68.34,136.95,,,,,
2011-03-28,67.02,140.61,23.32,11.44,,13.1,,121.71,112.45,,,,,,,,,,69.05,139.1,,,,,
2011-04-11,69.59,142.93,23.37,11.69,,13.44,,122.32,113.76,,,,,,,,,,71.7,142.21,,,,,
2011-04-26,71.02,144.64,24.17,11.63,,13.49,,126.61,115.73,,,,,,,,,,73.2,144.24,,,,,
2011-05-09,71.49,145.41,24.08,11.63,,13.22,,126.38,115.7,,,,,,,,,,73.73,143.13,,,,,
2011-05-23,68.7,142.22,23.36,11.42,,13.02,,122.53,113.34,,,,,,,,,,70.85,139.18,,,,,
2011-06-06,68.34,139.83,23.23,11.31,,13.12,,120.34,110.71,,,,,,,,,,70.48,138.88,,,,,
2011-06-20,68.96,139.45,22.27,11.16,,12.74,,116.63,110.12,,,,,,,,,,71.13,135.96,,,,,
2011-07-04,71.79,145.08,23.89,11.6,,13.47,,124.92,115.45,,,,,,,,,,74.04,143.05,,,,,
2011-07-18,68.54,141.98,23.54,10.66,,12.87,,124.02,112.55,,,,,,,,,,70.7,137.62,,,,,
2011-08-01,67.06,138.58,23.64,10.69,,12.93,,124.54,110.98,,,,,,,,,,69.16,137.65,,,,,
2011-08-15,58.08,131.3,22.16,9.89,,12.03,,117.2,103.98,,,,,,,,,,,,,,,,
2011-08-16,,,,,,,,,,,,,,,,,,,59.61,127.13,,,,,
2011-08-29,54.67,132.45,22.35,9.6,,,,117.81,104.54,,,,,,,,,,56.38,126.61,,,,,
2011-08-30,,,,,,11.87,,,,,,,,,,,,,,,,,,,
2011-09-12,48.9,126.55,22.01,8.82,,11.57,,116.11,100.48,,,,,,,,,,50.43,119.4,,,,,
2011-09-26,51.54,126.67,22.47,9.08,,11.48,,118.35,100.6,,,,,,,,,,53.14,118.07,,,,,
2011-10-10,56.37,131.84,23.01,9.96,,12.18,,120.72,103.46,,,,,,,,,,58.12,123.27,,,,,
2011-10-24,58.37,137.88,24.13,10.2,,12.52,,126.31,108.62,,,,,,,,,,60.19,129.2,,,,,
2011-11-07,57.15,138.16,23.7,9.86,,12.47,,125.64,109.26,,,,,,,,,,58.92,128.52,,,,,
2011-11-21,54.04,132.92,22.22,9.33,,11.84,,117.33,103.5,,,,,,,,,,55.71,120.76,,,,,
2011-12-05,58.85,141.12,23.72,10.11,,12.64,,123.46,109.14,,,,,,,,,,60.68,128.12,,,,,
2011-12-19,54.65,137.08,22.58,9.49,,12.18,,117.54,104.72,,,,,,,,,,56.34,121.36,,,,,
2012-01-02,58.55,141.86,23.11,10.14,,,,120.83,109.32,,,,,,,,,,60.36,126.74,,,,,
2012-01-03,,,,,,12.94,,,,,,,,,,,,,,,,,,,
2012-01-16,59.94,144.28,24.05,10.09,,12.84,,125.83,112.12,,,,,,,,,,61.79,128.62,,,,,
2012-01-30,62.09,146.04,24.91,10.26,,12.88,,130.77,114.23,,,,,,,,,,64.01,132.57,,,,,
2012-02-13,64.93,149.42,25.98,10.57,,13.41,,136.36,117.7,,,,,,,,,,66.93,136.93,,,,,
2012-02-27,65.99,151.24,26.46,10.68,,13.49,,138.42,119.19,,,,,,,,,,68.03,139.1,,,,,
2012-03-12,66.48,150.81,26.82,10.7,,13.48,,140.57,119.59,,,,,,,,,,68.54,138.35,,,,,
2012-03-26,68.19,153.82,27.98,10.84,,13.52,,147.53,123.58,,,,,,,,,,70.31,142.03,,,,,
2012-04-10,63.63,149.5,27.67,9.99,,12.83,,143.15,118.63,,,,,,,,,,65.6,135.4,,,,,
2012-04-23,62.82,150.12,26.79,9.72,,13.0,,140.93,119.38,,,,,,,,,,64.76,136.07,,,,,
2012-05-07,63.28,151.43,26.73,9.88,,,,140.22,119.67,,,,,,,,,,65.2,135.94,,,,,
2012-05-08,,,,,,12.76,,,,,,,,,,,,,,,,,,,
2012-05-21,60.97,145.36,25.53,9.46,,12.24,,135.33,115.14,,,,,,,,,,62.82,128.76,,,,,
2012-06-04,57.57,141.13,24.92,9.14,,,,131.77,111.89,,,,,,,,,,59.31,124.55,,,,,
2012-06-06,,,,,,12.47,,,,,,,,,,,,,,,,,,,
2012-06-18,60.17,148.81,26.21,9.51,,12.71,,137.89,117.81,,,,,,,,,,61.99,131.19,,,,,
2012-07-02,62.56,149.8,26.56,10.01,,13.06,,139.64,119.69,,,,,,,,,,64.45,134.4,,,,,
2012-07-16,63.22,148.9,26.23,9.89,,13.11,,137.09,118.72,,,,,,,,,,65.13,132.81,,,,,
2012-07-30,65.22,152.55,26.8,10.3,,13.19,,140.54,121.52,,,,,,,,,,67.2,135.96,,,,,
2012-08-13,66.52,153.65,27.61,10.58,,13.57,,145.3,123.31,,,,,,,,,,68.54,138.54,,,,,
2012-08-27,67.85,154.22,28.38,10.81,,,,148.24,123.94,,,,,,,,,,69.9,139.78,,,,,
2012-08-28,,,,,,13.47,,,,,,,,,,,,,,,,,,,
2012-09-10,69.44,156.02,28.6,11.12,,13.53,,148.56,125.67,,,,,,,,,,71.55,142.03,,,,,
2012-09-24,71.35,158.82,28.88,11.27,,13.64,,151.55,128.17,,,,,,,,,,73.52,144.83,,,,,
2012-10-08,70.18,159.07,28.34,11.06,,13.65,,148.64,128.19,,,,,,,,,,72.31,144.41,,,,,
2012-10-22,70.53,156.38,27.36,11.17,,13.75,,143.69,126.3,99.64,,,,,,,,,72.67,143.87,,,,,
2012-11-05,70.5,153.48,27.13,11.19,,13.66,,142.58,124.87,99.57,,,,,,,,,72.65,141.97,,,,,
2012-11-19,68.56,149.69,26.28,11.08,,13.46,,138.68,122.39,99.62,,,,,,,,,70.63,139.68,,,,,
2012-12-03,71.55,152.85,27.37,11.48,,13.79,,142.79,124.47,100.0,,,,,,,,,73.72,143.36,,,,,
2012-12-17,73.17,155.57,27.05,11.71,,13.89,,142.42,126.43,100.29,,,,,,,,,75.4,145.75,,,,,
2013-01-01,,,,,,13.86,,142.26,126.13,,,,,,,,,,,146.16,,,,,
2013-01-02,74.84,156.84,27.75,12.09,,,,,,100.8,,,,,,,,,77.12,,,,,,
2013-01-14,74.36,158.76,27.83,12.08,,14.35,,146.24,130.13,101.26,,,,,,,,,76.62,150.73,,,,,
2013-01-28,75.36,163.5,28.06,12.33,,14.8,,146.59,132.76,100.95,,,,,,,,,77.63,153.27,,,,,
2013-02-11,73.44,164.49,28.32,11.8,,14.76,,148.47,134.37,100.61,,,,,,,,,75.65,153.57,,,,,
2013-02-25,74.78,164.81,28.01,12.0,,15.0,,144.62,131.92,101.0,,,,,,,,,77.03,152.19,,,,,
2013-03-11,76.79,170.08,28.61,12.29,,15.37,,150.58,138.09,100.94,,,,,,,,,79.12,157.11,,,,,
2013-03-25,75.7,170.39,28.48,12.0,,15.12,,149.38,137.73,100.77,,,,,,,,,77.99,156.37,,,,,
2013-04-08,73.69,171.41,28.28,11.69,,14.89,,149.27,138.85,100.64,,,,,,,,,75.92,156.54,,,,,
2013-04-22,71.92,171.12,28.56,11.63,,14.91,,150.53,138.83,101.13,,,,,,,,,74.07,156.75,,,,,
2013-05-06,78.0,176.56,30.15,12.42,,,,158.34,143.76,,,,,,,,,,80.26,163.02,,,,,
2013-05-07,,,,,,15.59,,,,102.07,,,,,,,,,,,,,,,
2013-05-20,81.3,181.73,30.99,12.77,,16.11,,162.08,148.29,102.33,,,,,,,,,,,,,,,
2013-05-21,,,,,,,,,,,,,,,,,,,83.78,167.62,,,,,
2013-06-03,79.66,179.3,30.23,12.52,,15.58,,160.49,146.08,102.13,,,,,,,,,81.92,162.51,,,,,
2013-06-17,78.99,180.17,30.53,12.3,,15.16,,159.49,146.05,101.63,,,,,,,,,81.22,163.09,,,,,
2013-07-01,76.76,178.19,30.12,11.99,,15.11,,157.19,143.98,101.35,,,,,,,,,78.92,159.55,,,,,
2013-07-15,79.17,183.18,31.48,12.3,,15.78,,165.37,150.08,101.46,,,,,,,,,81.4,165.84,,,,,
2013-07-29,79.4,183.35,31.35,12.52,,15.72,,164.79,150.37,101.7,,,,,,,,,81.63,166.74,,,,,
2013-08-12,80.36,182.78,32.02,12.87,,15.79,,168.02,150.88,102.23,,,,,,,,,82.62,168.51,,,,,
2013-08-26,81.08,177.27,31.99,12.93,,,,167.95,148.08,,,,,,,,,,83.36,166.49,,,,,
2013-08-27,,,,,,15.54,,,,102.2,,,,,,,,,,,,,,,
2013-09-09,79.55,178.73,32.47,12.87,,15.77,,170.52,149.51,102.17,,,,,,,,,81.79,167.89,,,,,
2013-09-23,82.99,182.75,32.98,13.37,,15.83,,173.17,152.28,102.4,,,,,,,,,85.33,172.59,,,,,
2013-10-07,82.57,177.23,32.95,13.4,,15.55,,173.03,150.06,102.3,,,,,,,,,84.9,170.39,,,,,
2013-10-16,,,,,,,,,,,99.95,,,,,,,,,,,,,,
2013-10-21,85.21,182.72,34.43,13.91,,16.08,,180.85,156.29,102.71,99.96,,,,,,,,87.62,177.44,,,,,
2013-11-04,86.85,185.62,34.67,14.0,,16.35,,182.12,158.4,102.82,99.98,,,,,,,,89.29,177.91,,,,,
2013-11-18,88.65,189.84,34.75,14.13,,16.3,,182.56,160.71,102.87,100.01,,,,,,,,91.15,180.24,,,,,
2013-12-02,90.34,190.36,35.72,14.13,,16.0,,187.69,161.66,103.07,100.01,,,,,,,,92.89,180.16,,,,,
2013-12-16,88.04,189.02,35.67,13.64,,15.83,,187.4,160.48,103.25,100.01,,,,,,,,90.52,177.67,,,,,
2013-12-30,91.77,196.36,36.63,14.23,,16.34,,192.5,165.47,103.55,100.03,,,,,,,,94.36,184.17,,,,,
2014-01-13,91.36,193.49,36.05,14.34,,16.4,,189.43,163.6,103.7,100.07,,,,,,,,93.94,183.01,,,,,
2014-01-27,89.81,188.53,36.0,13.87,,15.91,,189.21,160.24,103.36,100.08,,,,,,,,92.34,178.53,,,,,
2014-02-10,89.24,188.17,36.78,14.0,,16.01,,193.32,162.02,103.44,100.12,,,,,,,,91.74,179.92,,,,,
2014-02-24,93.26,193.23,37.86,14.59,,16.73,,199.05,166.48,103.68,100.17,,,,,,,,95.87,185.85,,,,,
2014-03-10,88.99,195.84,38.07,14.38,,16.32,,200.18,169.27,103.94,100.18,,,,,,,,91.48,186.96,,,,,
2014-03-24,88.25,194.19,37.18,14.24,,15.96,,195.38,167.55,103.86,100.19,,,,,,,,90.73,183.71,,,,,
2014-04-07,91.34,193.82,36.06,14.89,,16.23,,189.51,166.52,104.03,100.21,,,,,,,,93.9,185.47,,,,,
2014-04-22,92.18,197.07,36.89,14.95,,16.38,,193.88,169.72,104.21,100.24,,,,,,,,94.75,188.16,,,,,
2014-05-05,91.51,197.28,37.05,14.91,,,,,,,,,,,,,,,93.94,189.25,,,,,
2014-05-06,,,,,,16.7,,192.19,168.71,104.58,100.27,,,,,,,,,,,,,,
2014-05-19,92.75,197.34,37.21,14.95,,16.86,,195.63,170.51,104.55,100.3,,,,,,,,95.18,189.24,,,,,
2014-06-02,95.54,200.23,38.41,15.47,,16.92,,202.02,174.22,104.54,100.31,,,,,,,,98.02,192.94,,,,,
2014-06-16,94.88,200.75,38.89,15.6,,16.68,,204.59,175.51,104.81,100.36,,,,,,,,97.38,194.13,,,,,
2014-06-30,94.41,201.27,39.61,15.47,,16.66,,208.37,177.62,104.64,100.38,,,,,,,,96.89,196.1,,,,,
2014-07-14,93.91,204.05,40.44,15.22,,16.67,,212.74,179.26,104.59,100.4,,,,,,,,96.4,196.59,,,,,
2014-07-28,92.13,203.22,40.82,15.31,,16.78,,214.76,179.48,104.76,100.42,,,,,,,,94.57,196.74,,,,,
2014-08-11,88.12,198.44,40.27,14.56,,16.43,,211.87,175.83,104.57,100.45,,,,,,,,90.45,191.58,,,,,
2014-08-25,91.28,204.68,41.9,15.12,,,,,,,,,,,,,,,93.7,196.67,,,,,
2014-08-26,,,,,,16.97,,220.73,181.7,104.89,100.5,,,,,,,,,,,,,,
2014-09-08,93.65,205.2,42.19,15.56,,17.02,,222.04,181.98,105.17,100.54,,,,,,,,96.14,196.69,,,,,
2014-09-22,93.57,205.97,41.84,15.36,,16.87,,220.18,181.41,105.18,100.56,,,,,,,,96.06,194.75,,,,,
2014-10-06,88.38,203.81,41.38,14.79,,16.35,,217.79,178.82,104.98,100.57,,,,,,,,90.73,189.63,,,,,
2014-10-20,83.65,196.78,39.87,13.8,,15.61,,209.85,173.38,104.75,100.58,,,,,,,,85.88,183.64,,,,,
2014-11-03,88.77,208.34,42.95,14.55,,16.18,,226.06,183.79,105.1,100.58,,,,,,,,91.14,191.92,,,,,
2014-11-17,89.29,211.96,43.43,14.54,,16.68,,228.67,186.15,105.24,100.58,,,,,,,,91.67,193.91,,,,,
2014-12-01,95.59,213.66,44.21,15.03,,16.66,,232.81,187.39,105.07,100.59,,,,,,,,98.15,195.71,,,,,
2014-12-05,,,,,,,,,,,,,,,49.91,,,,,,,,,,
2014-12-15,89.55,206.69,42.87,13.94,,15.48,,225.74,181.69,104.93,100.58,,,,45.8,,,,91.94,187.25,,,,,
2014-12-29,95.23,216.92,44.46,14.86,,16.61,,234.16,191.01,104.89,100.59,,,,48.48,,,,97.78,196.03,,,,,
2015-01-08,,,,,,,,,,,,,,,,,,,,,17.03,,,,
2015-01-12,93.84,212.22,43.0,14.32,,16.27,,226.46,185.41,104.91,100.6,,,,46.55,,,,96.35,189.86,17.05,,,,
2015-01-26,103.58,212.71,44.08,15.82,,17.17,,232.17,188.09,104.89,100.62,,,,50.96,,,,106.37,193.94,17.16,,,,
2015-02-09,102.27,213.39,43.49,15.64,,17.13,,229.1,187.31,105.03,100.62,,,,50.53,,,,105.01,194.25,17.18,,,,
2015-02-23,106.76,218.31,45.91,16.41,,17.37,,241.92,193.26,105.24,100.64,,,,53.01,,,,109.61,200.75,17.34,,,,
2015-02-27,,,,,,,,,,,,,,,,34.86,,,,,,,,,
2015-03-09,111.08,216.93,45.54,16.8,,17.32,,239.98,190.64,105.32,100.67,,,,54.43,34.44,,,114.04,197.71,17.46,,,,
2015-03-23,114.07,218.45,45.87,17.27,,17.78,,241.75,193.01,104.58,100.67,,,,56.32,34.87,,,117.13,201.96,17.36,,,,
2015-04-07,116.25,215.57,44.85,17.67,,17.61,,236.29,190.54,104.71,100.69,,,,57.33,34.4,,,119.33,200.64,17.47,,,,
2015-04-20,114.02,217.5,45.59,17.45,,17.85,,240.27,192.83,104.47,100.7,,,,56.91,34.81,,,117.05,202.43,17.47,,,,
2015-05-04,111.4,217.93,46.27,17.2,,,,,,,,,,,,,,,114.31,203.85,17.51,,,,
2015-05-05,,,,,,17.58,,239.9,191.9,104.99,100.71,,,,54.95,34.63,,,,,,,,,
2015-05-18,111.15,221.02,46.61,17.12,,17.73,,245.68,195.78,105.1,100.72,,,,56.68,35.33,,,113.97,206.33,17.51,,,,
2015-06-01,109.62,218.08,46.73,17.1,,17.71,,246.31,194.32,104.65,100.72,,,,56.87,35.08,,,112.38,203.02,17.51,,,,
2015-06-15,105.29,215.2,45.82,16.42,,17.12,,241.51,191.96,104.26,100.71,,,,55.04,34.67,,,107.98,200.75,17.31,,,,
2015-06-29,106.22,212.81,45.27,16.5,,16.9,,238.64,189.59,103.58,100.69,,,,55.46,34.25,,,108.94,198.6,17.24,,,,
2015-07-13,110.06,217.44,46.45,17.02,,17.2,,244.91,193.52,103.85,100.68,,,,57.51,34.97,,,112.87,201.08,17.32,,,,
2015-07-27,105.95,210.98,46.7,16.62,,16.61,,246.25,190.62,104.04,100.7,,,,56.47,34.44,,,108.66,198.24,17.39,,,,
2015-08-04,,,,,14.43,,,,,,,,,,,,,,,,,,,,
2015-08-10,111.2,213.26,47.29,17.21,14.69,17.23,,249.37,194.14,104.12,100.73,,,,57.94,35.08,,,114.04,202.12,17.31,,,,
2015-08-24,92.46,192.44,41.78,14.53,12.4,15.18,,220.35,174.84,103.25,100.73,,,,49.51,31.62,,,94.82,182.06,17.13,,,,
2015-09-07,96.86,195.32,43.31,15.0,12.89,15.63,,,,103.42,100.73,,,,50.89,32.04,,,99.34,183.19,17.19,,,,
2015-09-08,,,,,,,,234.84,182.03,,,,,,,,,,,,,,,,
2015-09-21,95.32,200.33,44.87,15.06,12.73,15.74,,236.65,181.92,103.02,100.73,,,,50.93,32.84,,,97.79,186.74,17.08,,,,
2015-10-05,94.03,203.55,44.83,15.23,12.63,16.23,,236.46,183.88,102.06,100.62,,,,51.36,33.17,,,96.45,187.91,16.89,,,,
2015-10-19,97.37,209.06,46.18,15.69,12.94,16.38,,243.58,188.29,102.6,100.64,,,,52.2,33.92,,,99.88,192.8,17.12,,,,
2015-11-02,104.9,216.35,48.68,16.26,13.7,16.43,,256.77,194.87,103.08,100.67,,,,53.18,35.09,,,107.61,196.93,17.28,,,,
2015-11-16,102.61,212.47,47.28,15.84,13.49,15.91,,249.46,190.41,103.1,100.69,,,,51.99,34.28,,,105.27,191.63,17.32,,,,
2015-11-30,109.02,215.52,48.34,16.53,14.15,16.48,,255.02,193.09,103.25,100.72,,,,53.79,34.77,,,111.84,194.82,17.32,,,,
2015-12-14,97.11,211.43,47.35,14.88,12.73,15.23,,249.89,187.81,102.97,100.72,,,,48.57,33.82,,,99.63,187.76,16.96,,,,
2015-12-28,102.03,213.33,47.88,15.45,13.27,,,,,,,,,,,,,,104.68,192.2,17.03,,,,
2015-12-29,,,,,,16.38,,256.5,193.17,103.12,100.73,,,,51.8,34.77,,,,,,,,,
2016-01-11,94.08,199.64,44.39,14.41,12.35,15.24,,234.28,178.9,102.65,100.74,,,,47.03,32.15,,,96.53,179.31,16.83,,,,
2016-01-25,93.23,193.43,43.49,14.16,12.05,15.26,,229.5,174.61,101.79,100.74,,,,44.28,31.3,,,95.66,175.13,16.63,,,,
2016-02-08,85.98,195.25,41.08,13.17,11.08,14.78,,216.77,172.55,101.33,100.76,,,,40.16,30.97,,,88.17,172.59,16.63,,,,
2016-02-22,91.66,202.81,43.9,13.92,11.67,15.75,,231.75,181.34,101.37,100.75,,,,42.11,32.53,,,94.0,179.61,16.66,,,,
2016-03-07,93.63,208.4,44.65,14.43,12.04,16.18,,235.72,186.72,102.02,100.77,,,,44.26,33.47,,,96.01,185.48,16.9,,,,
2016-03-21,95.24,215.24,45.93,14.59,12.23,16.22,,242.55,191.5,103.05,100.8,,,,44.75,34.28,,,97.68,189.81,17.14,,,,
2016-04-04,94.03,216.62,46.83,14.19,11.97,16.18,,247.26,192.96,103.31,100.82,,,,42.35,34.54,,,96.43,189.71,17.22,,,,
2016-04-18,96.88,219.93,47.38,14.74,12.39,16.71,,250.19,195.71,103.37,100.85,,,,44.39,35.03,,,99.29,193.9,17.38,,,,
2016-05-02,96.89,218.55,45.47,14.74,12.29,,,,,,,,,,,,,,99.19,194.16,17.47,,,,
2016-05-03,,,,,,16.29,,237.93,192.86,103.78,100.87,,,,43.4,34.52,,,,,,,,,
2016-05-16,,,,,,16.23,,240.29,193.4,103.34,100.86,,,,42.74,34.61,,,,,,,,,
2016-05-17,94.65,214.5,44.93,14.38,11.99,,,,,,,,,,,,,,96.77,190.62,17.39,,,,
2016-05-30,98.88,218.84,46.9,15.36,12.81,,,,,,,,,,,,,,101.1,194.88,17.48,,,,
2016-06-01,,,,,,16.49,,248.34,196.41,103.53,100.88,,,,46.03,35.15,,,,,,,,,
2016-06-13,92.41,217.27,45.98,14.21,11.76,16.03,,242.8,194.88,103.56,100.9,,,,41.51,34.86,,,94.47,191.44,17.52,,,,
2016-06-27,88.68,210.02,43.67,13.39,10.86,15.88,,230.62,187.58,102.64,100.84,,,,37.02,33.37,,,90.66,182.9,17.27,,,,
2016-07-11,94.08,223.42,47.35,14.4,11.61,17.74,,250.11,200.57,103.7,100.89,,,,39.21,35.88,,,96.18,195.17,17.55,,,,
2016-07-25,97.57,226.72,48.51,14.9,12.17,17.82,,256.18,203.57,104.76,100.91,,,,41.05,36.41,,,99.75,198.41,17.74,,,,
2016-08-08,99.8,227.26,49.77,15.01,12.5,18.11,,262.89,204.88,104.86,100.93,,,,41.96,36.64,,,102.03,200.36,17.83,,,,
2016-08-22,100.39,227.63,50.04,14.99,12.55,18.28,,264.37,205.28,104.93,100.95,,,,41.64,36.69,,,102.63,202.06,17.93,,,,
2016-09-05,102.08,227.26,49.95,15.65,13.03,18.42,,,,104.98,100.96,,,,44.83,,,,104.37,,18.04,,,,
2016-09-06,,,,,,,,265.58,205.77,,,,,,,36.75,,,,203.71,,,,,
2016-09-19,99.22,222.8,49.92,15.09,12.64,18.25,,263.78,201.47,104.77,100.94,,,,43.26,35.97,,,101.45,198.83,17.89,,,,
2016-10-03,,,,,,18.71,,267.73,203.63,104.5,100.89,,,,43.17,36.34,,,,201.31,17.94,,,,
2016-10-04,101.62,223.39,50.59,15.43,12.9,,,,,,,,,,,,,,103.85,,,,,,
2016-10-17,100.51,222.4,49.93,15.31,12.81,18.62,,263.83,200.49,104.75,100.92,,,,43.65,35.74,,,102.71,197.26,18.01,,,,
2016-11-01,102.05,223.13,49.98,15.65,13.13,18.67,,264.09,200.51,104.9,100.93,,,,45.81,35.74,,,104.29,197.66,18.06,,,,
2016-11-14,102.31,232.29,48.97,15.51,13.23,18.19,,258.84,204.34,104.59,100.92,,,,48.31,36.38,,,104.56,198.0,17.92,,,,
2016-11-28,101.24,235.3,50.62,15.5,13.09,18.34,,267.58,208.05,103.9,100.93,,,,47.31,37.03,,,103.48,200.5,17.93,,,,
2016-12-12,107.06,244.16,50.8,16.33,13.84,18.59,,268.56,213.44,104.12,100.93,,,,51.11,37.94,,,109.42,206.14,18.1,,,,
2016-12-27,109.75,245.97,51.76,16.69,14.15,,,,,,,,,,,,,,,206.24,,,,,
2016-12-28,,,,,,19.17,,271.45,212.94,104.07,100.95,,,,51.36,37.87,,,112.2,,18.22,,,,
2017-01-09,110.61,245.32,52.38,16.78,14.29,19.54,,276.94,214.85,104.11,100.94,,,,51.87,38.18,,,113.07,208.26,18.31,,,,
2017-01-23,110.43,244.27,52.8,16.6,14.06,19.31,,279.15,214.56,104.03,100.95,,,,51.15,38.09,,,112.89,208.84,18.33,,,,
2017-02-06,110.08,247.38,53.87,16.59,14.04,19.36,,284.83,217.24,104.02,100.97,,,,51.97,38.55,,,112.48,210.86,18.37,,,,
2017-02-20,113.11,254.85,55.54,16.9,14.19,19.79,,,,103.98,100.99,,,,52.63,39.57,,,115.58,,18.43,,,,
2017-02-21,,,,,,,,295.22,224.4,,,,,,,,,,,216.28,,,,,
2017-03-06,114.36,259.03,55.92,17.28,14.52,20.0,,295.81,225.52,103.98,100.99,,,,52.61,40.0,,,116.85,216.79,18.48,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,18.51,,,
2017-03-20,115.25,258.59,56.48,17.61,14.83,20.26,,298.81,225.52,104.11,100.98,,,,53.64,39.98,,,117.77,218.71,18.41,18.55,,,
2017-04-03,117.21,255.37,56.7,17.88,14.98,19.87,,299.87,224.19,104.03,100.96,,,,53.47,39.73,,,119.7,217.63,18.43,18.57,,,
2017-04-18,114.75,253.85,56.27,17.63,14.56,19.54,,297.66,222.75,103.87,100.97,,,,52.23,39.47,,,117.19,216.43,18.48,18.61,,,
2017-05-01,,,,,,,,,,,,,,,55.57,,,,,,,,,,
2017-05-02,119.6,259.16,58.9,18.6,15.46,19.85,,311.57,227.47,104.53,100.97,,,,,40.27,,,122.06,222.37,18.6,18.73,,,
2017-05-15,122.44,259.86,59.56,19.06,15.83,20.45,,315.11,228.77,104.87,100.97,,,,57.41,40.48,,,124.75,224.56,18.67,18.81,,,
2017-05-29,120.74,261.26,60.46,18.84,15.56,,,,,,,,,,56.1,,,,,,,,,,
2017-05-30,,,,,,20.71,,320.3,229.98,104.6,100.97,,,,,40.68,,,122.7,225.83,18.71,18.85,,,
2017-06-12,121.31,263.34,59.63,18.78,15.53,20.71,,315.55,231.67,104.51,100.98,,,,55.95,40.97,,,123.61,227.04,18.76,18.9,,,
2017-06-26,122.08,265.55,60.36,18.83,15.49,20.55,,319.4,232.72,104.75,100.98,,,,55.68,41.14,,,124.39,228.15,18.82,18.96,,,
2017-07-10,118.96,265.63,59.5,18.56,15.47,20.35,,314.87,231.8,105.25,100.99,,,,57.67,40.94,,5.0,121.21,227.09,18.72,18.86,,,
2017-07-24,116.69,266.96,62.07,18.39,15.29,20.37,,328.49,235.91,105.46,100.99,,,,56.92,41.64,,5.0,118.9,231.59,18.84,18.98,,,
2017-08-07,117.15,274.47,62.01,18.77,15.68,20.82,,328.18,237.07,105.59,100.99,,,,58.36,41.82,,5.01,119.36,233.69,18.95,19.09,,,
2017-08-21,115.31,269.7,60.52,18.33,15.2,20.37,,320.34,232.3,105.25,100.97,,,,55.99,40.94,,5.01,117.5,229.25,18.91,19.05,,,
2017-09-04,115.64,273.54,62.62,18.33,15.16,20.64,,,,105.03,100.97,,,,55.5,,,,117.85,,18.94,19.08,,,
2017-09-05,,,,,,,,328.45,235.29,,,,,,,41.46,,5.01,,232.06,,,,,
2017-09-18,120.0,277.89,62.56,18.8,15.71,20.22,,331.18,239.86,105.18,100.98,,,,56.54,42.21,,5.01,122.29,236.44,18.98,19.12,,,
2017-10-02,123.28,280.63,62.57,19.17,16.12,20.74,,331.21,242.36,105.22,100.97,,,,58.08,42.63,,5.02,125.63,238.31,19.02,19.16,,,
2017-10-16,124.24,285.61,63.96,19.12,15.98,21.01,,338.6,245.24,105.35,100.98,,,,57.59,43.12,,5.03,126.61,241.37,19.09,19.23,,,
2017-10-30,126.39,290.49,65.14,19.45,16.37,20.91,,344.85,246.78,105.65,100.99,,,,58.16,43.37,,5.03,128.81,241.99,19.16,19.3,,,
2017-11-13,124.9,291.87,66.09,19.08,15.95,20.74,,349.93,248.13,105.69,100.97,,,,56.88,43.59,,5.03,127.29,242.28,19.1,19.24,,,
2017-11-27,124.18,293.85,67.07,19.03,15.88,20.71,,355.14,249.94,105.59,100.96,,,,56.4,43.88,,5.03,126.56,244.82,19.1,19.24,,,
2017-12-11,125.35,304.17,66.95,19.21,16.01,20.91,,354.52,255.77,105.57,100.96,,,,57.73,44.87,,5.03,127.76,247.96,19.05,19.19,,,
2017-12-27,124.84,308.97,67.38,19.1,15.9,21.38,,356.84,258.07,105.62,100.94,,,,57.61,45.26,,5.04,127.24,250.69,19.07,19.21,,,
2018-01-08,127.67,315.33,69.92,19.49,16.32,21.61,,370.29,264.45,105.85,100.93,,,,58.62,46.31,,5.04,130.13,257.27,19.15,19.29,,,
2018-01-22,128.58,327.01,72.31,19.82,16.82,21.67,,382.99,272.77,106.09,100.93,,,,61.08,47.66,,5.05,131.06,264.86,19.14,19.28,,,
2018-02-05,121.11,303.67,68.01,18.96,16.03,20.6,,360.23,255.14,106.39,100.93,,,,58.7,44.48,,5.05,123.44,250.91,19.04,19.18,,,
