name,data_id,nsin,isin,initial_fee,ongoing_charges,capitalization,type,investment_focus,volume,performance_cy,performance_1y,performance_3y,performance_5y,volatility_cy,volatility_1y,volatility_3y,volatility_5y,max_drawdown_cy,max_drawdown_1y,max_drawdown_3y,max_drawdown_5y,months_positive_cy,capitalization_amount,capitalization_currency,performance_1m,performance_6m,volatility_1m,outperformance_3m,outperformance_1y
DNB-FUND-GLOBAL-EMERGING-MARKETS-ESG-A-USD-ACC-Fonds-LU0090738252,276757352,987712,LU0090738252,5.0,1.69,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",27.76,3.21,18.54,19.18,91.8,20.47,27.5,20.21,17.8,-4.59,-33.9,-40.1,-40.1,,,,,,,,
NN-L-EMERGING-MARKETS-ENHANCED-INDEX-SUSTAINABLE-EQUITY-P-USD-ACC-Fonds-LU0051128774,28302997,989049,LU0051128774,3.0,0.6,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",452.12,3.77,12.77,23.7,87.45,18.47,27.8,22.43,22.24,-5.71,-31.38,-33.35,-33.35,,,,,,,,
NN-L-EMERGING-MARKETS-ENHANCED-INDEX-SUSTAINABLE-EQUITY-P-USD-DIS-Fonds-LU0051128931,28302998,989470,LU0051128931,3.0,0.6,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",452.12,3.77,12.78,23.7,87.42,18.47,27.8,22.43,22.24,-5.71,-31.38,-33.35,-33.35,,,,,,,,
SCHRODER-SSF-INTERNATIONAL-EQUITY-I-USD-ACC-Fonds-LU0086349122,9452591,989799,LU0086349122,0.0,0.73,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",20.21,0.57,11.03,32.89,76.19,17.27,25.94,18.71,16.02,-3.98,-28.63,-29.04,-29.04,,,,,,,,
GENERALI-INVESTMENTS-SICAV-SRI-EUROPEAN-EQUITY-EX-EUR-ACC-Fonds-LU0169244745,11118339,A0B53Q,LU0169244745,5.0,2.42,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",221.88,0.09,-1.46,1.35,20.26,9.8,25.92,17.92,16.53,-1.95,-33.46,-33.46,-33.46,,,,,,,,
BNP-PARIBAS-DEVELOPPEMENT-HUMAIN-CLASSIC-EUR-ACC-Fonds-FR0010077412,184251340,A0B5MW,FR0010077412,2.0,1.53,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.19,-1.97,-7.01,9.93,,12.15,23.89,16.28,,-4.45,-29.34,-29.34,,,,,,,,,
TEMPLETON-GLOBAL-CLIMATE-CHANGE-FUND-I-EUR-ACC-Fonds-LU0195953749,10429235,A0B6ZJ,LU0195953749,0.0,0.98,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",783.82,1.43,20.6,28.63,65.77,18.74,28.09,18.79,16.79,-4.98,-30.27,-30.27,-30.27,,,,,,,,
TEMPLETON-GLOBAL-CLIMATE-CHANGE-FUND-N-EUR-ACC-Fonds-LU0188151335,9416607,A0B9J9,LU0188151335,3.0,2.58,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",783.82,1.27,18.62,22.52,52.81,18.73,28.14,18.82,16.83,-5.05,-30.38,-30.38,-30.38,,,,,,,,
ROBECO-SUSTAINABLE-EUROPEAN-STARS-EQUITIES-D-EUR-ACC-Fonds-LU0187077218,28298980,A0CATQ,LU0187077218,5.0,1.46,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.49,-0.91,-8.2,4.18,33.31,11.31,25.25,17.35,15.89,-3.64,-33.78,-33.78,-33.78,,,,,,,,
RAIFFEISEN-NACHHALTIGKEIT-AKTIEN-R-EUR-ACC-Fonds-AT0000677919,8191034,A0D9UG,AT0000677919,4.0,1.67,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",549.39,0.18,3.42,31.62,65.66,10.63,25.97,17.7,15.33,-3.53,-30.22,-30.22,-30.22,,,,,,,,
3-BANKEN-NACHHALTIGKEITSFONDS-EUR-ACC-Fonds-AT0000701156,28303336,A0DJZ8,AT0000701156,5.0,1.81,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",61.46,0.37,1.63,21.59,39.26,15.2,28.51,19.45,16.78,-4.55,-32.34,-32.34,-32.34,,,,,,,,
JPMORGAN-FUNDS-GLOBAL-SOCIALLY-RESPONSIBLE-FUND-A-USD-ACC-Fonds-LU0210534813,120544336,A0DQQK,LU0210534813,5.0,1.81,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",127.2,0.23,17.74,48.91,99.18,14.55,26.3,19.49,16.84,-3.11,-30.94,-30.94,-30.94,,,,,,,,
ROBECO-SUSTAINABLE-EUROPEAN-STARS-EQUITIES-I-EUR-ACC-Fonds-LU0209860427,12418182,A0EQZF,LU0209860427,0.5,0.83,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.49,-0.86,-7.63,6.17,37.56,11.3,25.25,17.34,15.89,-3.61,-33.74,-33.74,-33.74,,,,,,,,
JSS-SUSTAINABLE-EQUITY-GLOBAL-THEMATIC-P-EUR-DIS-Fonds-LU0229773345,17380559,A0F6ES,LU0229773345,3.0,2.07,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",976.21,-0.88,11.49,45.36,73.25,13.31,28.32,19.4,16.72,-4.14,-31.73,-31.73,-31.73,,,,,,,,
KBC-ECO-FUND-WATER-C-EUR-ACC-Fonds-BE0175479063,28319535,A0F6Z0,BE0175479063,3.0,1.7,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,2.97,5.6,26.66,71.25,13.61,28.34,18.97,16.58,-3.26,-34.8,-34.8,-34.8,,,,,,,,
CANDRIAM-SUSTAINABLE-PACIFIC-C-JPY-DIS-Fonds-BE0945054808,14963307,A0F7D2,BE0945054808,2.5,2.08,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",22.92,1.68,-1.45,5.44,31.37,15.14,24.34,18.52,18.55,-3.0,-30.81,-32.49,-34.03,,,,,,,,
BMO-RESPONSIBLE-GLOBAL-EQUITY-FUND-A-EUR-DIS-Fonds-LU0234759529,178565211,A0H0G1,LU0234759529,5.0,1.79,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,-0.38,10.9,39.76,82.84,12.7,27.5,19.03,16.39,-4.12,-31.15,-31.15,-31.15,,,,,,,,
BMO-RESPONSIBLE-GLOBAL-EQUITY-FUND-I-EUR-DIS-Fonds-LU0234761939,13589545,A0H0G3,LU0234761939,5.0,1.0,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.04,-0.33,11.82,43.14,90.15,12.71,27.46,19.0,16.35,-4.09,-31.07,-31.07,-31.07,,,,,,,,
MEAG-NACHHALTIGKEIT-I-EUR-DIS-Fonds-DE000A0HF491,17532969,A0HF49,DE000A0HF491,5.0,0.55,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,0.8,-0.29,,,13.51,28.63,,,-3.82,-33.91,,,,,,,,,,
JUPITER-GLOBAL-ECOLOGY-GROWTH-L-EUR-ACC-Fonds-LU0231118026,13408660,A0HF9U,LU0231118026,5.0,1.72,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",15.67,2.37,16.41,30.03,57.92,16.83,22.69,16.21,14.43,-3.72,-31.37,-31.37,-31.37,100.0,,,,,,,
ERSTE-RESPONSIBLE-STOCK-GLOBAL-R01-EUR-ACC-Fonds-AT0000646799,146944839,A0J36T,AT0000646799,5.0,1.82,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",264.21,0.74,14.04,39.23,64.25,15.2,29.71,19.63,16.78,-4.17,-32.25,-32.25,-32.25,100.0,,,,,,,
ERSTE-RESPONSIBLE-STOCK-GLOBAL-R01-EUR-DIS-Fonds-AT0000A01GL7,28303335,A0J36V,AT0000A01GL7,5.0,1.82,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",264.21,0.74,14.04,39.22,64.2,15.2,29.71,19.63,16.77,-4.17,-32.25,-32.25,-32.25,100.0,,,,,,,
CANDRIAM-SUSTAINABLE-NORTH-AMERICA-C-USD-DIS-Fonds-BE0945318534,15140124,A0J3WE,BE0945318534,2.5,2.08,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",43.44,0.94,9.11,36.65,60.77,15.94,34.75,23.15,19.09,-4.0,-34.64,-34.64,-34.64,,,,,,,,
PICTET-WATER-I-USD-ACC-Fonds-LU0255980244,15245092,A0J4DR,LU0255980244,5.0,1.1,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",6.6,1.58,1.79,34.24,67.02,18.64,26.2,18.12,15.45,-3.98,-33.5,-33.5,-33.5,,,,,,,,
PICTET-WATER-P-USD-ACC-Fonds-LU0255980327,68409836,A0J4DS,LU0255980327,5.0,2.0,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",6.6,1.5,0.87,30.84,60.21,18.64,26.2,18.17,15.48,-4.02,-33.56,-33.56,-33.56,,,,,,,,
PICTET-WATER-R-USD-ACC-Fonds-LU0255980673,87477235,A0J4DT,LU0255980673,5.0,2.7,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",6.6,1.44,0.16,28.12,54.7,18.64,26.2,18.17,15.48,-4.06,-33.6,-33.6,-33.6,,,,,,,,
PICTET-WATER-Z-EUR-ACC-Fonds-LU0239939290,15222009,A0J4G9,LU0239939290,5.0,0.1,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",6.6,1.95,2.54,37.76,75.21,17.23,24.92,17.55,15.33,-3.54,-33.52,-33.52,-33.52,,,,,,,,
SUPERIOR-4-ETHIK-AKTIEN-EUR-DIS-Fonds-AT0000993043,8190250,A0J4XV,AT0000993043,4.0,1.62,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",64.37,2.56,-1.55,14.34,54.67,15.55,31.74,20.92,17.77,-3.65,-36.33,-36.33,-36.33,,,,,,,,
KBC-ECO-FUND-WATER-D-EUR-DIS-Fonds-BE0175478057,28303286,A0JJ52,BE0175478057,3.0,1.7,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,2.97,5.62,26.63,71.08,13.61,28.34,18.97,16.58,-3.26,-34.8,-34.8,-34.8,,,,,,,,
KBC-ECO-FUND-IMPACT-INVESTING-EUR-ACC-Fonds-BE0175718510,14440075,A0JJ53,BE0175718510,3.0,1.72,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,6.44,20.93,27.26,97.94,17.02,26.9,18.28,16.42,-2.12,-34.72,-34.72,-34.72,,,,,,,,
KBC-ECO-FUND-IMPACT-INVESTING-EUR-DIS-Fonds-BE0175717504,14440076,A0JJ54,BE0175717504,3.0,1.72,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,6.44,20.92,27.28,97.94,17.01,26.9,18.28,16.41,-2.12,-34.72,-34.72,-34.72,,,,,,,,
KBC-ECO-FUND-WORLD-C-EUR-ACC-Fonds-BE0133741752,14440072,A0JJ55,BE0133741752,3.0,1.74,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,2.38,1.47,16.75,56.26,9.09,29.36,19.65,17.09,-1.9,-33.12,-33.12,-33.12,,,,,,,,
KBC-ECO-FUND-WORLD-D-EUR-DIS-Fonds-BE0177657500,14440073,A0JJ56,BE0177657500,3.0,1.74,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,2.38,1.44,16.62,55.56,9.1,29.36,19.65,17.09,-1.9,-33.12,-33.12,-33.12,,,,,,,,
SICAV-ECHIQUIER-ECHIQUIER-AGENOR-SRI-MID-CAP-EUROPE-A-EUR-ACC-Fonds-FR0010321810,17013524,A0JLZE,FR0010321810,3.0,2.81,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",2.5,-1.71,9.04,30.96,78.79,10.72,22.01,15.81,14.26,-3.0,-29.92,-29.92,-29.92,,,,,,,,
LBBW-NACHHALTIGKEIT-AKTIEN-I-EUR-DIS-Fonds-DE000A0JM0Q6,28791841,A0JM0Q,DE000A0JM0Q6,5.0,0.84,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",175.31,-0.62,13.19,22.36,54.2,19.11,27.72,18.93,16.79,-4.73,-32.82,-32.82,-32.82,,,,,,,,
DPAM-INVEST-B-EQUITIES-EUROPE-SUSTAINABLE-A-EUR-DIS-Fonds-BE0940001713,14765252,A0JMB0,BE0940001713,2.0,1.79,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.17,-1.6,6.95,31.73,62.85,11.78,26.32,18.41,16.75,-3.76,-32.37,-32.37,-32.37,,,,,,,,
DPAM-INVEST-B-EQUITIES-WORLD-SUSTAINABLE-B-EUR-ACC-Fonds-BE0058652646,14765267,A0JMB5,BE0058652646,2.0,1.76,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.8,-0.22,12.37,51.26,97.35,12.88,25.66,17.95,15.42,-3.24,-29.86,-29.86,-29.86,,,,,,,,
DPAM-INVEST-B-EQUITIES-WORLD-SUSTAINABLE-A-EUR-DIS-Fonds-BE0058651630,14765250,A0JMB6,BE0058651630,2.0,1.76,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.8,-0.22,12.28,51.15,97.25,12.87,25.65,17.95,15.42,-3.24,-29.86,-29.86,-29.86,,,,,,,,
DPAM-INVEST-B-EQUITIES-EUROPE-SUSTAINABLE-B-EUR-ACC-Fonds-BE0940002729,14765258,A0JMBZ,BE0940002729,2.0,1.79,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.17,-1.6,6.92,31.74,62.89,11.79,26.32,18.42,16.75,-3.76,-32.38,-32.38,-32.38,,,,,,,,
AB-SICAV-I-SUSTAINABLE-GLOBAL-THEMATIC-PORTFOLIO-AX-EUR-ACC-Fonds-LU0232552355,14932362,A0JMG6,LU0232552355,5.0,2.0,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.63,0.67,21.73,53.29,104.19,16.66,31.65,21.74,18.8,-4.43,-31.22,-31.22,-31.22,,,,,,,,
AB-SICAV-I-SUSTAINABLE-GLOBAL-THEMATIC-PORTFOLIO-BX-EUR-ACC-Fonds-LU0232558048,14932356,A0JMG7,LU0232558048,4.0,3.0,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.63,0.57,20.51,48.74,94.26,16.63,31.65,21.74,18.81,-4.46,-31.3,-31.3,-31.3,,,,,,,,
AB-SICAV-I-SUSTAINABLE-GLOBAL-THEMATIC-PORTFOLIO-IX-EUR-ACC-Fonds-LU0232558980,14932361,A0JMG8,LU0232558980,1.5,1.2,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.63,0.74,22.71,57.01,112.48,16.64,31.65,21.74,18.81,-4.41,-31.18,-31.18,-31.18,,,,,,,,
AB-SICAV-I-SUSTAINABLE-GLOBAL-THEMATIC-PORTFOLIO-A-EUR-ACC-Fonds-LU0252218267,14932380,A0JMHT,LU0252218267,5.0,2.0,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.63,0.68,21.72,53.28,103.7,16.65,31.69,21.76,18.81,-4.42,-31.22,-31.22,-31.22,,,,,,,,
AB-SICAV-I-SUSTAINABLE-GLOBAL-THEMATIC-PORTFOLIO-B-EUR-ACC-Fonds-LU0252214787,14932392,A0JMHU,LU0252214787,4.0,3.0,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.63,0.59,20.54,48.77,93.82,16.6,31.64,21.74,18.8,-4.44,-31.27,-31.27,-31.27,,,,,,,,
AB-SICAV-I-SUSTAINABLE-GLOBAL-THEMATIC-PORTFOLIO-I-EUR-ACC-Fonds-LU0252216998,14932387,A0JMHV,LU0252216998,1.5,1.2,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.63,0.74,22.71,57.01,112.18,16.69,31.66,21.75,18.81,-4.4,-31.18,-31.18,-31.18,,,,,,,,
AB-FCP-I-SUSTAINABLE-US-THEMATIC-PORTFOLIO-A-EUR-ACC-Fonds-LU0232464734,14938053,A0JMHW,LU0232464734,5.0,1.75,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",474.47,0.81,20.59,65.99,126.9,18.65,35.69,24.57,20.94,-4.17,-31.38,-31.38,-31.38,,,,,,,,
AB-FCP-I-SUSTAINABLE-US-THEMATIC-PORTFOLIO-B-EUR-ACC-Fonds-LU0232464817,14938054,A0JMHX,LU0232464817,4.0,2.75,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",474.47,0.71,19.43,61.12,115.96,18.71,35.68,24.56,20.93,-4.2,-31.41,-31.41,-31.41,,,,,,,,
AB-FCP-I-SUSTAINABLE-US-THEMATIC-PORTFOLIO-I-EUR-ACC-Fonds-LU0232464908,14938083,A0JMHY,LU0232464908,1.5,0.95,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",474.47,0.88,21.59,70.04,136.18,18.65,35.69,24.59,20.96,-4.13,-31.33,-31.33,-31.33,,,,,,,,
PRIMA-GLOBAL-CHALLENGES-A-EUR-DIS-Fonds-LU0254565053,28303324,A0JMLV,LU0254565053,5.0,2.53,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",124.5,-0.37,4.96,39.6,56.46,15.53,28.91,20.15,17.34,-4.75,-33.39,-33.39,-33.39,,,,,,,,
PRIMA-GLOBAL-CHALLENGES-G-EUR-DIS-Fonds-LU0254565566,15326623,A0JMLW,LU0254565566,0.0,1.76,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",124.5,-0.29,5.59,43.1,62.6,15.51,28.92,20.14,17.34,-4.73,-33.42,-33.42,-33.42,,,,,,,,
TEMPLETON-GLOBAL-CLIMATE-CHANGE-FUND-B-USD-ACC-Fonds-LU0260866552,15587729,A0KEC6,LU0260866552,0.0,3.12,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",783.82,1.25,18.2,20.67,48.75,21.19,27.87,18.91,16.82,-5.62,-30.34,-36.03,-36.43,,,,,,,,
LBBW-GLOBAL-WARMING-R-EUR-DIS-Fonds-DE000A0KEYM4,23819205,A0KEYM,DE000A0KEYM4,5.0,1.74,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",598.08,-0.02,9.96,37.38,76.13,18.93,31.3,21.22,18.57,-5.09,-30.81,-30.81,-30.81,,,,,,,,
ERSTE-RESPONSIBLE-STOCK-EUROPE-R01-EUR-ACC-Fonds-AT0000645973,28298810,A0KFYK,AT0000645973,5.0,1.86,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",67.23,-1.69,-0.04,6.33,19.63,12.5,28.5,19.31,17.82,-4.13,-36.25,-36.25,-36.25,,,,,,,,
AB-FCP-I-SUSTAINABLE-US-THEMATIC-PORTFOLIO-S1-EUR-ACC-Fonds-LU0232467083,16148223,A0LBEY,LU0232467083,0,0.75,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",474.47,0.87,21.82,71.31,139.78,18.7,35.63,24.55,20.93,-4.14,-31.29,-31.29,-31.29,,,,,,,,
SICAV-ECHIQUIER-ECHIQUIER-MAJOR-SRI-GROWTH-EUROPE-A-EUR-ACC-Fonds-FR0010321828,17013528,A0LCNP,FR0010321828,3.0,2.7,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",823.22,-0.83,1.97,31.69,50.79,13.99,26.03,18.53,16.42,-3.45,-31.45,-31.45,-31.45,,,,,,,,
DPAM-INVEST-B-EQUITIES-NEWGEMS-SUSTAINABLE-B-EUR-ACC-Fonds-BE0946564383,16379008,A0LFBM,BE0946564383,2.0,1.8,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.78,1.07,32.54,81.03,137.9,15.46,28.77,20.4,17.56,-3.65,-29.58,-29.58,-29.58,,,,,,,,
PICTET-WATER-P-DY-EUR-DIS-Fonds-LU0208610294,73777173,A0LFWM,LU0208610294,5.0,2.0,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",6.6,1.79,0.65,30.39,59.87,17.22,24.92,17.56,15.34,-3.64,-33.63,-33.63,-33.63,,,,,,,,
PICTET-EUROPEAN-SUSTAINABLE-EQUITIES-P-DY-EUR-DIS-Fonds-LU0208609015,37512271,A0LFWN,LU0208609015,5.0,1.2,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",754.94,-1.24,-3.24,9.49,27.77,10.77,25.2,17.28,15.67,-3.56,-32.93,-32.93,-32.93,,,,,,,,
WI-GLOBAL-CHALLENGES-INDEX-FONDS-I-EUR-DIS-Fonds-DE000A0LGNP3,19172131,A0LGNP,DE000A0LGNP3,5.0,0.55,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",347.79,-0.16,8.38,52.83,89.38,16.82,29.46,20.53,17.75,-4.98,-33.76,-33.76,-33.76,100.0,,,,,,,
VARIOPARTNER-SICAV-TARENO-GLOBAL-WATER-SOLUTIONS-FUND-R1-EUR-ACC-Fonds-LU0319773478,19497842,A0M06B,LU0319773478,3.0,2.35,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",154.4,0.8,5.94,29.81,53.76,19.65,30.5,20.39,17.33,-5.37,-35.42,-35.42,-35.42,,,,,,,,
VARIOPARTNER-SICAV-TARENO-GLOBAL-WATER-SOLUTIONS-FUND-W-EUR-ACC-Fonds-LU0319773635,21209616,A0M06D,LU0319773635,3.0,1.55,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",154.4,0.87,6.79,32.97,60.05,19.64,30.49,20.39,17.33,-5.34,-35.37,-35.37,-35.37,,,,,,,,
ERSTE-WWF-STOCK-ENVIRONMENT-R01-EUR-Fonds-AT0000A03N37,316406592,A0M0SY,AT0000A03N37,4.0,1.86,Vollthesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",950.31,7.75,81.84,153.71,195.42,32.06,32.9,21.89,18.61,-6.74,-37.79,-37.79,-37.79,100.0,,,,,,,
ERSTE-WWF-STOCK-ENVIRONMENT-R01-CZK-Fonds-AT0000A044X2,21321561,A0M0TQ,AT0000A044X2,4.0,1.85,Vollthesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",950.31,7.68,81.7,154.25,196.36,31.79,29.51,20.21,17.49,-7.0,-31.28,-31.28,-31.28,100.0,,,,,,,
ERSTE-WWF-STOCK-ENVIRONMENT-R01-HUF-Fonds-AT0000A044Y0,21321596,A0M0TR,AT0000A044Y0,4.0,1.97,Vollthesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",950.31,8.13,81.79,154.36,195.47,29.9,31.7,21.46,18.31,-6.77,-35.54,-35.54,-35.54,100.0,,,,,,,
SCHRODER-ISF-GLOBAL-CLIMATE-CHANGE-EQUITY-B-EUR-ACC-H-Fonds-LU0306804641,19938204,A0M70G,LU0306804641,0.0,2.47,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",2.09,1.89,46.97,44.42,112.8,19.44,27.83,19.81,16.75,-3.62,-30.17,-30.17,-30.17,,,,,,,,
SCHRODER-ISF-GLOBAL-CLIMATE-CHANGE-EQUITY-A1-EUR-ACC-H-Fonds-LU0306805531,19938206,A0M70J,LU0306805531,4.0,2.37,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",2.09,1.89,47.11,44.83,113.86,19.44,27.83,19.81,16.75,-3.62,-30.17,-30.17,-30.17,,,,,,,,
UNINACHHALTIG-AKTIEN-GLOBAL-EUR-DIS-Fonds-DE000A0M80G4,31100645,A0M80G,DE000A0M80G4,5.0,1.45,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.53,-0.39,4.88,27.26,61.35,14.27,28.8,19.47,16.49,-4.58,-32.3,-32.3,-32.3,,,,,,,,
AXA-WORLD-FUNDS-FRAMLINGTON-HUMAN-CAPITAL-F-EUR-ACC-Fonds-LU0316219095,20556970,A0M81K,LU0316219095,2.0,1.17,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",197.18,0.01,2.39,0.21,22.87,11.0,27.06,19.1,17.31,-3.15,-36.75,-36.75,-36.87,,,,,,,,
AXA-WORLD-FUNDS-FRAMLINGTON-HUMAN-CAPITAL-A-EUR-ACC-Fonds-LU0316218527,20557083,A0M81L,LU0316218527,5.5,2.02,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",197.18,-0.05,1.52,-2.31,17.76,10.99,27.06,19.1,17.31,-3.17,-36.8,-36.87,-38.05,,,,,,,,
HSBC-GIF-GLOBAL-EQUITY-CLIMATE-CHANGE-AC-USD-ACC-Fonds-LU0323239441,30097663,A0M8L2,LU0323239441,5.0,1.85,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",130.07,1.41,26.68,53.06,94.26,20.87,26.62,18.9,16.15,-5.83,-32.64,-32.64,-32.64,,,,,,,,
HSBC-GIF-GLOBAL-EQUITY-CLIMATE-CHANGE-AD-USD-DIS-Fonds-LU0323240290,30097835,A0M8L3,LU0323240290,5.0,1.85,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",130.07,1.41,26.68,53.06,94.26,20.85,26.61,18.9,16.15,-5.83,-32.63,-32.63,-32.63,,,,,,,,
HSBC-GIF-GLOBAL-EQUITY-CLIMATE-CHANGE-EC-USD-ACC-Fonds-LU0323240373,30097669,A0M8L4,LU0323240373,5.0,2.35,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",130.07,1.36,26.03,50.8,89.45,20.88,26.62,18.91,16.15,-5.86,-32.67,-32.67,-32.67,,,,,,,,
JSS-SUSTAINABLE-EQUITY-GREEN-PLANET-P-EUR-DIS-Fonds-LU0333595436,41611911,A0M90M,LU0333595436,3.0,2.32,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",241.52,1.7,11.8,22.55,51.22,21.49,29.44,19.84,17.0,-5.82,-34.83,-34.83,-34.83,,,,,,,,
JSS-SUSTAINABLE-EQUITY-GREEN-PLANET-I-EUR-ACC-Fonds-LU0333595519,34862926,A0M9ZS,LU0333595519,0.0,1.53,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",241.52,1.77,12.7,25.5,57.34,21.49,29.45,19.84,17.0,-5.8,-34.78,-34.78,-34.78,,,,,,,,
SWISSCANTO-LU-EQUITY-FUND-SUSTAINABLE-GLOBAL-CLIMATE-AT-EUR-ACC-Fonds-LU0275317336,17099900,A0MKFU,LU0275317336,5.0,1.86,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",61.21,0.71,40.26,63.77,101.28,30.13,30.26,20.93,18.11,-7.67,-33.68,-33.68,-33.68,,,,,,,,
SWISSCANTO-LU-EQUITY-FUND-SUSTAINABLE-GLOBAL-CLIMATE-DT-EUR-ACC-Fonds-LU0275317682,17099894,A0MKFV,LU0275317682,5.0,0.91,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",61.21,0.79,41.6,68.46,110.3,30.12,30.26,20.93,18.12,-7.62,-33.63,-33.63,-33.63,,,,,,,,
